event_id,event_timestamp,event_type,business_domain,region,related_entity_id,operational_cost,revenue_impact,governance_risk_level,business_impact_hours,event_status
EVT0000246,2022-06-04,work_order_completed,Operations,Central,ENT23985,14631.76,0,High,9.5,Delayed
EVT0000247,2022-06-04,invoice_processed,Finance,Northeast,ENT38284,962.54,73364.58,Low,0.1,Completed
EVT0000248,2022-06-04,invoice_processed,Finance,Northeast,ENT60385,1098.04,51173.96,Low,0.5,Delayed
EVT0000249,2022-06-04,work_order_completed,Operations,Northwest,ENT02016,19877.32,0,Medium,5.0,Delayed
EVT0000250,2022-06-04,invoice_processed,Finance,Northwest,ENT52927,518.74,34631.6,Low,1.2,Completed
EVT0000251,2022-06-04,forecast_adjusted,FP&A,Southwest,ENT15840,86.18,5496.36,Low,1.3,Completed
EVT0000252,2022-06-04,refund_issued,Finance,Northwest,ENT40359,3010.83,-745.81,Low,1.3,Completed
EVT0000253,2022-06-04,work_order_completed,Operations,Northeast,ENT26008,10940.24,0,Medium,6.5,Open
EVT0000254,2022-06-04,forecast_adjusted,FP&A,Northwest,ENT84127,377.04,2629.87,Low,1.2,Completed
EVT0000255,2022-06-04,invoice_processed,Finance,Northwest,ENT33975,258.1,11226.79,Low,0.4,Completed
EVT0000256,2022-06-04,forecast_adjusted,FP&A,Northeast,ENT87188,257.2,-4020.44,Low,0.7,Completed
EVT0000257,2022-06-04,asset_maintenance_completed,Asset Management,Northwest,ENT96298,26601.2,0,Medium,7.9,Delayed
EVT0000258,2022-06-04,invoice_processed,Finance,Central,ENT55741,918.6,50113.48,Low,0.6,Completed
EVT0000259,2022-06-04,work_order_completed,Operations,Northwest,ENT57729,7556.55,0,Low,3.6,Completed
EVT0000260,2022-06-04,invoice_processed,Finance,Northwest,ENT62528,466.82,80656.82,Low,0.7,Completed
EVT0000261,2022-06-04,refund_issued,Finance,Northeast,ENT33186,5891.33,-23685.02,Low,2.0,Completed
EVT0000262,2022-06-04,work_order_completed,Operations,Southwest,ENT94008,16054.18,0,Medium,7.8,Completed
EVT0000263,2022-06-04,invoice_processed,Finance,Northwest,ENT27311,2367.54,41606.63,Low,1.5,Completed
EVT0000264,2022-06-04,invoice_processed,Finance,Northwest,ENT10244,2182.19,22304.92,Low,1.3,Completed
EVT0000265,2022-06-04,forecast_adjusted,FP&A,Central,ENT25806,272.77,-6022.08,Low,1.8,Completed
EVT0000266,2022-06-04,work_order_completed,Operations,Northwest,ENT73744,12384.25,0,Medium,5.4,Delayed
EVT0000267,2022-06-05,vendor_onboarded,Vendor Governance,Northwest,ENT20620,8578.84,0,Low,2.0,Completed
EVT0000268,2022-06-05,invoice_processed,Finance,Southwest,ENT22263,1833.26,69495.75,Low,0.9,Completed
EVT0000269,2022-06-05,invoice_processed,Finance,Southwest,ENT20362,1104.3,5239.24,Low,0.6,Completed
EVT0000270,2022-06-05,refund_issued,Finance,Southeast,ENT77132,1981.87,-11281.54,Medium,4.1,Completed
EVT0000271,2022-06-05,invoice_processed,Finance,Southwest,ENT56939,1534.22,59496.01,Low,0.3,Completed
EVT0000272,2022-06-05,asset_maintenance_completed,Asset Management,Southwest,ENT96937,34693.32,0,Medium,5.9,Completed
EVT0000273,2022-06-05,invoice_processed,Finance,Southwest,ENT98736,863.14,36501.29,Low,0.8,Completed
EVT0000274,2022-06-05,invoice_processed,Finance,Southeast,ENT77940,2266.83,25590.42,Low,0.2,Completed
EVT0000275,2022-06-05,invoice_processed,Finance,Northwest,ENT99306,2199.79,50728.76,Low,0.6,Completed
EVT0000276,2022-06-05,invoice_processed,Finance,Southwest,ENT80444,916.73,49833.44,Low,0.9,Completed
EVT0000277,2022-06-05,work_order_completed,Operations,Northeast,ENT95599,29817.97,0,Medium,7.2,Open
EVT0000278,2022-06-05,invoice_processed,Finance,Northeast,ENT23619,170.05,17190.67,Low,0.6,Open
EVT0000279,2022-06-06,invoice_processed,Finance,Southeast,ENT50245,1083.77,75579.28,Low,1.2,Completed
EVT0000280,2022-06-06,asset_maintenance_completed,Asset Management,Southwest,ENT75782,43418.21,0,Medium,5.7,Completed
EVT0000281,2022-06-06,work_order_completed,Operations,Northwest,ENT55189,2932.44,0,High,9.9,Completed
EVT0000282,2022-06-06,invoice_processed,Finance,Northeast,ENT43848,378.82,76149.78,Low,1.5,Completed
EVT0000283,2022-06-06,vendor_onboarded,Vendor Governance,Central,ENT56275,11773.83,0,Medium,4.6,Completed
EVT0000284,2022-06-06,invoice_processed,Finance,Southwest,ENT42713,571.86,54199.56,Low,1.1,Completed
EVT0000285,2022-06-06,asset_maintenance_completed,Asset Management,Northwest,ENT96591,24526.36,0,Medium,6.7,Delayed
EVT0000286,2022-06-06,work_order_completed,Operations,Central,ENT33157,7034.04,0,Low,3.6,Completed
EVT0000287,2022-06-06,work_order_completed,Operations,Northwest,ENT62152,4324.4,0,Medium,4.7,Reversed
EVT0000288,2022-06-06,forecast_adjusted,FP&A,Northeast,ENT68756,742.16,-5672.79,Low,1.5,Completed
EVT0000289,2022-06-06,work_order_completed,Operations,Northeast,ENT68961,3096.37,0,Medium,6.6,Completed
EVT0000290,2022-06-06,invoice_processed,Finance,Central,ENT53326,2292.87,37017.56,Low,0.3,Completed
EVT0000291,2022-06-06,work_order_completed,Operations,Northeast,ENT95581,3926.75,0,Medium,7.4,Completed
EVT0000292,2022-06-06,refund_issued,Finance,Northwest,ENT26082,2294.41,-22490.91,Low,1.0,Completed
EVT0000293,2022-06-06,invoice_processed,Finance,Northwest,ENT76907,954.16,4516.91,Low,0.6,Completed
EVT0000294,2022-06-06,refund_issued,Finance,Central,ENT25049,3530.36,-19379.44,Low,2.3,Completed
EVT0000295,2022-06-06,asset_maintenance_completed,Asset Management,Southwest,ENT87470,3673.36,0,Low,3.5,Completed
EVT0000296,2022-06-07,invoice_processed,Finance,Southeast,ENT70813,1138.56,51921.81,Low,1.5,Delayed
EVT0000297,2022-06-07,work_order_completed,Operations,Central,ENT94032,28641.25,0,Medium,6.1,Completed
EVT0000298,2022-06-07,work_order_completed,Operations,Southwest,ENT25263,8338.77,0,Medium,6.4,Delayed
EVT0000299,2022-06-07,work_order_completed,Operations,Southeast,ENT29170,9132.04,0,Low,2.5,Completed
EVT0000300,2022-06-07,invoice_processed,Finance,Southwest,ENT18042,1175.9,72590.72,Low,0.4,Completed
EVT0000301,2022-06-07,work_order_completed,Operations,Southwest,ENT56836,22601.36,0,Medium,3.7,Completed
EVT0000302,2022-06-07,work_order_completed,Operations,Northeast,ENT42614,8709.58,0,Medium,4.2,Completed
EVT0000303,2022-06-07,invoice_processed,Finance,Central,ENT41302,2359.62,20631.64,Low,1.4,Completed
EVT0000304,2022-06-07,refund_issued,Finance,Central,ENT85736,282.79,-21342.14,Medium,4.2,Completed
EVT0000305,2022-06-07,refund_issued,Finance,Southwest,ENT48576,1247.87,-19439.53,Medium,5.5,Completed
EVT0000306,2022-06-07,invoice_processed,Finance,Northwest,ENT66572,1784.22,41310.75,Low,0.3,Completed
EVT0000307,2022-06-07,invoice_processed,Finance,Southeast,ENT98029,1185.95,11426.04,Low,0.2,Completed
EVT0000308,2022-06-07,invoice_processed,Finance,Northeast,ENT08947,835.33,16064.33,Low,1.3,Open
EVT0000309,2022-06-07,invoice_processed,Finance,Southeast,ENT07567,2306.27,15945.62,Low,0.6,Completed
EVT0000310,2022-06-07,invoice_processed,Finance,Northwest,ENT01942,2148.16,65953.42,Low,0.3,Open
EVT0000311,2022-06-07,invoice_processed,Finance,Southwest,ENT74378,2077.44,76688.28,Low,1.1,Delayed
EVT0000312,2022-06-07,invoice_processed,Finance,Southeast,ENT67706,729.48,84200.28,Low,1.4,Completed
EVT0000313,2022-06-08,invoice_processed,Finance,Northeast,ENT60907,2483.93,18107.94,Low,0.4,Completed
EVT0000314,2022-06-08,invoice_processed,Finance,Central,ENT00461,338.37,3913.15,Low,0.6,Completed
EVT0000315,2022-06-08,asset_maintenance_completed,Asset Management,Northwest,ENT77976,6495.66,0,Medium,7.8,Completed
EVT0000316,2022-06-08,work_order_completed,Operations,Central,ENT35417,4393.44,0,Low,2.2,Completed
EVT0000317,2022-06-08,invoice_processed,Finance,Northwest,ENT89575,421.57,40397.99,Low,1.0,Completed
EVT0000318,2022-06-08,invoice_processed,Finance,Northwest,ENT06065,1129.37,79556.1,Low,1.4,Completed
EVT0000319,2022-06-08,refund_issued,Finance,Southeast,ENT66945,1749.47,-22316.22,Medium,4.4,Open
EVT0000320,2022-06-08,asset_maintenance_completed,Asset Management,Northeast,ENT62224,44707.43,0,Medium,4.1,Completed
EVT0000321,2022-06-08,invoice_processed,Finance,Southwest,ENT27299,619.32,9737.0,Low,0.6,Open
EVT0000322,2022-06-08,invoice_processed,Finance,Northwest,ENT28222,1619.57,38729.21,Low,1.2,Completed
EVT0000323,2022-06-08,invoice_processed,Finance,Central,ENT78281,2117.53,6921.09,Low,1.2,Completed
EVT0000324,2022-06-08,work_order_completed,Operations,Central,ENT45365,2186.12,0,High,9.4,Completed
EVT0000325,2022-06-08,invoice_processed,Finance,Northwest,ENT22643,1958.14,65457.78,Low,0.3,Completed
EVT0000326,2022-06-08,asset_maintenance_completed,Asset Management,Southeast,ENT66580,12819.82,0,Medium,5.5,Completed
EVT0000327,2022-06-08,work_order_completed,Operations,Northwest,ENT15028,15734.36,0,High,10.0,Completed
EVT0000328,2022-06-08,invoice_processed,Finance,Southeast,ENT20694,2456.81,16063.51,Low,0.5,Completed
EVT0000329,2022-06-08,forecast_adjusted,FP&A,Central,ENT95752,157.18,-8740.51,Low,1.0,Completed
EVT0000330,2022-06-08,invoice_processed,Finance,Central,ENT47519,1427.46,57574.61,Low,1.0,Completed
EVT0000331,2022-06-08,asset_maintenance_completed,Asset Management,Southwest,ENT91896,36002.63,0,Medium,5.1,Completed
EVT0000332,2022-06-08,refund_issued,Finance,Northwest,ENT90959,2457.53,-18959.54,Low,1.1,Open
EVT0000333,2022-06-09,invoice_processed,Finance,Northwest,ENT37726,587.66,25506.15,Low,1.0,Completed
EVT0000334,2022-06-09,invoice_processed,Finance,Northwest,ENT23097,562.91,76123.78,Low,0.6,Completed
EVT0000335,2022-06-09,asset_maintenance_completed,Asset Management,Northwest,ENT67423,31014.39,0,Medium,2.8,Completed
EVT0000336,2022-06-09,invoice_processed,Finance,Northwest,ENT09486,993.88,20705.13,Low,1.4,Completed
EVT0000337,2022-06-09,work_order_completed,Operations,Southeast,ENT83177,26703.35,0,Medium,6.4,Completed
EVT0000338,2022-06-09,work_order_completed,Operations,Northwest,ENT42325,6025.96,0,Low,3.9,Completed
EVT0000339,2022-06-09,invoice_processed,Finance,Northeast,ENT56458,2281.44,17717.31,Low,0.4,Completed
EVT0000340,2022-06-09,asset_maintenance_completed,Asset Management,Northeast,ENT03608,14230.15,0,Low,3.4,Completed
EVT0000341,2022-06-09,refund_issued,Finance,Southwest,ENT24169,1553.03,-23671.09,Low,2.7,Completed
EVT0000342,2022-06-09,invoice_processed,Finance,Central,ENT40790,1097.83,48243.61,Low,1.5,Completed
EVT0000343,2022-06-09,forecast_adjusted,FP&A,Northeast,ENT24073,696.02,-105.2,Low,1.1,Completed
EVT0000344,2022-06-09,invoice_processed,Finance,Southwest,ENT97532,246.46,8658.0,Low,0.6,Delayed
EVT0000345,2022-06-09,work_order_completed,Operations,Northwest,ENT45118,28616.77,0,High,8.1,Completed
EVT0000346,2022-06-09,asset_maintenance_completed,Asset Management,Southeast,ENT31930,42663.58,0,High,8.0,Completed
EVT0000347,2022-06-09,asset_maintenance_completed,Asset Management,Northwest,ENT75135,11057.95,0,High,8.4,Completed
EVT0000348,2022-06-09,invoice_processed,Finance,Central,ENT75793,137.03,6806.6,Low,0.1,Completed
EVT0000349,2022-06-10,refund_issued,Finance,Northeast,ENT28956,1757.18,-19126.09,Medium,5.7,Completed
EVT0000350,2022-06-10,work_order_completed,Operations,Central,ENT92278,2875.11,0,High,9.8,Open
EVT0000351,2022-06-10,work_order_completed,Operations,Central,ENT21380,27204.57,0,Medium,1.1,Completed
EVT0000352,2022-06-10,invoice_processed,Finance,Northeast,ENT75310,1912.86,83703.94,Low,0.2,Completed
EVT0000353,2022-06-10,refund_issued,Finance,Northwest,ENT96299,4556.86,-22725.01,Medium,4.7,Completed
EVT0000354,2022-06-10,work_order_completed,Operations,Southeast,ENT95371,2828.49,0,Low,2.2,Completed
EVT0000355,2022-06-10,invoice_processed,Finance,Southwest,ENT62603,1023.23,72733.24,Low,1.3,Completed
EVT0000356,2022-06-10,work_order_completed,Operations,Central,ENT70388,23278.85,0,Medium,4.9,Completed
EVT0000357,2022-06-10,invoice_processed,Finance,Southeast,ENT08362,2121.43,20812.03,Low,0.7,Completed
EVT0000358,2022-06-10,invoice_processed,Finance,Northwest,ENT70086,2460.93,48109.32,Low,0.5,Completed
EVT0000359,2022-06-10,asset_maintenance_completed,Asset Management,Southeast,ENT04019,30328.46,0,High,8.6,Reversed
EVT0000360,2022-06-10,refund_issued,Finance,Northeast,ENT27107,487.11,-1987.84,Low,1.1,Completed
EVT0000361,2022-06-10,invoice_processed,Finance,Southeast,ENT65822,1560.34,51336.72,Low,0.8,Completed
EVT0000362,2022-06-11,refund_issued,Finance,Central,ENT45903,3630.94,-24116.08,Low,2.1,Completed
EVT0000363,2022-06-11,invoice_processed,Finance,Northeast,ENT78754,789.99,60015.74,Low,0.2,Completed
EVT0000364,2022-06-11,forecast_adjusted,FP&A,Southwest,ENT86883,370.05,657.95,Low,1.3,Completed
EVT0000365,2022-06-11,forecast_adjusted,FP&A,Southeast,ENT77972,781.07,5190.68,Low,1.8,Completed
EVT0000366,2022-06-11,invoice_processed,Finance,Central,ENT16424,2447.9,65254.7,Low,0.2,Completed
EVT0000367,2022-06-11,work_order_completed,Operations,Central,ENT65440,9160.03,0,Medium,4.1,Completed
EVT0000368,2022-06-11,work_order_completed,Operations,Central,ENT38751,25954.22,0,Medium,7.6,Delayed
EVT0000369,2022-06-11,invoice_processed,Finance,Central,ENT43915,2425.29,77585.83,Low,1.1,Reversed
EVT0000370,2022-06-11,asset_maintenance_completed,Asset Management,Central,ENT37468,32877.06,0,High,9.0,Completed
EVT0000371,2022-06-11,work_order_completed,Operations,Northwest,ENT80721,25244.98,0,High,8.3,Delayed
EVT0000372,2022-06-11,invoice_processed,Finance,Southeast,ENT83445,245.9,66612.66,Low,1.4,Completed
EVT0000373,2022-06-11,asset_maintenance_completed,Asset Management,Southwest,ENT54697,22150.19,0,High,8.5,Completed
EVT0000374,2022-06-11,asset_maintenance_completed,Asset Management,Central,ENT04725,3563.71,0,Medium,6.1,Completed
EVT0000375,2022-06-11,invoice_processed,Finance,Central,ENT50760,1462.22,15738.33,Low,0.8,Completed
EVT0000376,2022-06-11,refund_issued,Finance,Northwest,ENT98930,3070.3,-21163.99,Low,1.2,Completed
EVT0000377,2022-06-11,invoice_processed,Finance,Central,ENT23980,1727.97,33854.42,Low,0.7,Completed
EVT0000378,2022-06-11,work_order_completed,Operations,Northeast,ENT78041,25289.97,0,Medium,5.0,Completed
EVT0000379,2022-06-11,work_order_completed,Operations,Central,ENT05042,22512.27,0,High,8.0,Completed
EVT0000380,2022-06-11,work_order_completed,Operations,Northeast,ENT58831,16105.35,0,Medium,4.5,Delayed
EVT0000381,2022-06-11,refund_issued,Finance,Southeast,ENT52027,1407.26,-24606.43,Low,1.6,Completed
EVT0000382,2022-06-11,asset_maintenance_completed,Asset Management,Northeast,ENT23526,8993.85,0,Low,1.0,Completed
EVT0000383,2022-06-11,asset_maintenance_completed,Asset Management,Southeast,ENT21551,44016.23,0,Medium,3.6,Completed
EVT0000384,2022-06-11,invoice_processed,Finance,Southwest,ENT77296,1426.91,54862.99,Low,1.1,Completed
EVT0000385,2022-06-11,work_order_completed,Operations,Northeast,ENT38781,28159.44,0,High,8.3,Completed
EVT0000386,2022-06-11,work_order_completed,Operations,Northwest,ENT35099,20176.19,0,Medium,2.8,Completed
EVT0000387,2022-06-11,asset_maintenance_completed,Asset Management,Southeast,ENT83500,41289.05,0,High,8.6,Completed
EVT0000388,2022-06-12,work_order_completed,Operations,Northeast,ENT51439,8012.58,0,Medium,4.4,Completed
EVT0000389,2022-06-12,work_order_completed,Operations,Southwest,ENT53783,5205.49,0,High,8.3,Completed
EVT0000390,2022-06-12,asset_maintenance_completed,Asset Management,Central,ENT51476,27892.93,0,High,10.7,Reversed
EVT0000391,2022-06-12,invoice_processed,Finance,Southeast,ENT00570,1271.43,27575.83,Low,1.0,Completed
EVT0000392,2022-06-12,refund_issued,Finance,Central,ENT45806,5524.76,-14674.28,Medium,4.6,Completed
EVT0000393,2022-06-12,refund_issued,Finance,Northeast,ENT98508,5449.7,-19379.88,Low,3.0,Completed
EVT0000394,2022-06-12,invoice_processed,Finance,Central,ENT20934,2031.77,77397.12,Low,0.9,Completed
EVT0000395,2022-06-12,work_order_completed,Operations,Central,ENT85656,7120.69,0,Medium,4.8,Completed
EVT0000396,2022-06-12,invoice_processed,Finance,Southwest,ENT34490,1264.96,14704.08,Low,0.5,Completed
EVT0000397,2022-06-12,invoice_processed,Finance,Central,ENT63840,1532.07,39704.02,Low,0.6,Completed
EVT0000398,2022-06-12,work_order_completed,Operations,Central,ENT27471,15234.87,0,Medium,7.7,Completed
EVT0000399,2022-06-12,forecast_adjusted,FP&A,Northeast,ENT30672,771.07,-9821.93,Low,0.3,Completed
EVT0000400,2022-06-12,invoice_processed,Finance,Central,ENT53110,423.5,55161.85,Low,0.4,Completed
EVT0000401,2022-06-12,work_order_completed,Operations,Southeast,ENT88667,12585.21,0,Low,1.5,Completed
EVT0000402,2022-06-12,asset_maintenance_completed,Asset Management,Central,ENT27334,40682.36,0,High,10.5,Completed
EVT0000403,2022-06-12,invoice_processed,Finance,Northeast,ENT74093,498.18,20343.47,Low,0.6,Completed
EVT0000404,2022-06-13,invoice_processed,Finance,Southeast,ENT84190,1487.7,83682.23,Low,1.0,Completed
EVT0000405,2022-06-13,invoice_processed,Finance,Southwest,ENT13765,1505.99,38111.06,Low,0.5,Completed
EVT0000406,2022-06-13,invoice_processed,Finance,Northwest,ENT83214,158.38,83967.98,Low,0.7,Completed
EVT0000407,2022-06-13,refund_issued,Finance,Northeast,ENT78648,4842.73,-9013.19,Medium,5.9,Completed
EVT0000408,2022-06-13,work_order_completed,Operations,Southeast,ENT89048,6140.02,0,Low,2.1,Completed
EVT0000409,2022-06-13,forecast_adjusted,FP&A,Northeast,ENT13422,981.37,9453.03,Low,0.8,Delayed
EVT0000410,2022-06-13,invoice_processed,Finance,Northeast,ENT55358,934.36,15743.59,Low,0.9,Completed
EVT0000411,2022-06-13,refund_issued,Finance,Northeast,ENT98450,998.34,-4072.84,Medium,5.7,Completed
EVT0000412,2022-06-13,work_order_completed,Operations,Central,ENT84606,22952.04,0,Medium,3.3,Completed
EVT0000413,2022-06-13,asset_maintenance_completed,Asset Management,Southeast,ENT65741,38044.41,0,Medium,3.4,Completed
EVT0000414,2022-06-13,invoice_processed,Finance,Central,ENT95697,2432.54,69710.79,Low,0.3,Completed
EVT0000415,2022-06-13,refund_issued,Finance,Northwest,ENT05416,3445.14,-8491.95,Low,2.9,Completed
EVT0000416,2022-06-13,refund_issued,Finance,Southwest,ENT14762,2336.73,-17377.12,Low,0.6,Open
EVT0000417,2022-06-13,invoice_processed,Finance,Southeast,ENT02122,228.18,62440.58,Low,0.4,Completed
EVT0000418,2022-06-13,invoice_processed,Finance,Southeast,ENT41837,1174.69,56363.53,Low,0.8,Completed
EVT0000419,2022-06-13,invoice_processed,Finance,Northeast,ENT46391,758.13,26792.68,Low,0.9,Completed
EVT0000420,2022-06-13,invoice_processed,Finance,Northwest,ENT31006,1702.88,21143.81,Low,1.1,Completed
EVT0000421,2022-06-13,work_order_completed,Operations,Central,ENT18986,23013.7,0,Medium,6.0,Completed
EVT0000422,2022-06-13,forecast_adjusted,FP&A,Southeast,ENT99042,853.11,1788.74,Low,1.8,Completed
EVT0000423,2022-06-13,work_order_completed,Operations,Northwest,ENT89206,6953.85,0,Low,3.6,Completed
EVT0000424,2022-06-13,invoice_processed,Finance,Central,ENT75181,180.66,41521.21,Low,0.7,Completed
EVT0000425,2022-06-13,work_order_completed,Operations,Central,ENT04773,28900.63,0,High,8.6,Delayed
EVT0000426,2022-06-13,work_order_completed,Operations,Northwest,ENT36424,1857.61,0,Medium,4.6,Completed
EVT0000427,2022-06-13,forecast_adjusted,FP&A,Northwest,ENT39211,830.48,-7485.32,Low,0.8,Completed
EVT0000428,2022-06-13,vendor_onboarded,Vendor Governance,Northeast,ENT09099,4675.35,0,Low,2.7,Completed
EVT0000429,2022-06-14,work_order_completed,Operations,Northeast,ENT15342,23913.47,0,Medium,7.5,Completed
EVT0000430,2022-06-14,work_order_completed,Operations,Southeast,ENT13488,19351.85,0,Medium,2.9,Completed
EVT0000431,2022-06-14,vendor_onboarded,Vendor Governance,Southeast,ENT50322,2299.4,0,Low,1.1,Completed
EVT0000432,2022-06-14,work_order_completed,Operations,Northwest,ENT90779,11655.91,0,High,9.9,Reversed
EVT0000433,2022-06-14,forecast_adjusted,FP&A,Central,ENT61102,777.06,5674.52,Low,1.3,Completed
EVT0000434,2022-06-14,vendor_onboarded,Vendor Governance,Northeast,ENT34545,1191.17,0,Low,1.1,Completed
EVT0000435,2022-06-14,work_order_completed,Operations,Northwest,ENT69908,14076.12,0,Low,2.6,Completed
EVT0000436,2022-06-14,work_order_completed,Operations,Northwest,ENT16138,17863.86,0,Medium,2.0,Completed
EVT0000437,2022-06-14,invoice_processed,Finance,Central,ENT84659,2379.53,9492.8,Low,0.4,Completed
EVT0000438,2022-06-14,refund_issued,Finance,Northwest,ENT20833,3234.18,-1664.46,Low,3.9,Completed
